# ----------------------------------------
# elektrischefietsen.com gefilterd
# Content Drilldown
# 20181001-20190710
# ----------------------------------------

Page path level 2,Date,Page Views,Unique Page Views,Avg. Time on Page,Bounce Rate,% Exit
/brinckers-brooklyn-f7-lage-instap/,20181228,6,4,00:02:21,0.00%,16.67%
/brinckers-brooklyn-f7-lage-instap/,20190103,6,5,00:00:26,100.00%,16.67%
/brinckers-brooklyn-f7-lage-instap/,20190125,6,5,00:01:06,100.00%,66.67%
/brinckers-brooklyn-f7-lage-instap/,20190130,6,4,00:00:34,0.00%,16.67%
/brinckers-brooklyn-f7-lage-instap/,20190219,6,6,00:00:13,0.00%,16.67%
/brinckers-brooklyn-f7-lage-instap/,20190220,6,6,00:00:51,100.00%,50.00%
/brinckers-brooklyn-f7-lage-instap/,20190221,6,5,00:01:30,66.67%,50.00%
/brinckers-brooklyn-f7-lage-instap/,20190304,6,3,00:03:16,0.00%,16.67%
/brinckers-brooklyn-f7-lage-instap/,20190310,6,3,00:00:08,0.00%,16.67%
/brinckers-brooklyn-f7-lage-instap/,20190311,6,3,00:00:13,0.00%,16.67%
/brinckers-brooklyn-f7-lage-instap/,20190330,6,4,00:02:22,100.00%,33.33%
/brinckers-brooklyn-f8-lage-instap/,20181002,6,5,00:06:26,0.00%,33.33%
/brinckers-brooklyn-f8-lage-instap/,20181009,6,5,00:00:47,0.00%,33.33%
/brinckers-brooklyn-f8-lage-instap/,20181014,6,5,00:04:30,0.00%,16.67%
/brinckers-brooklyn-f8-lage-instap/,20181229,6,6,00:00:04,100.00%,66.67%
/brinckers-brooklyn-f8-lage-instap/,20181231,6,6,00:00:12,80.00%,66.67%
/brinckers-brooklyn-f8-lage-instap/,20190113,6,6,00:00:10,100.00%,66.67%
/brinckers-brooklyn-f8-lage-instap/,20190128,6,6,00:01:49,0.00%,0.00%
/brinckers-brooklyn-f8-lage-instap/,20190212,6,6,00:01:07,50.00%,33.33%
/brinckers-brooklyn-f8-lage-instap/,20190316,6,6,00:00:24,100.00%,66.67%
/brinckers-brooklyn-f8-lage-instap/,20190517,6,5,00:00:52,0.00%,50.00%
/brinckers-brooklyn-f8-lage-instap/,20190613,6,5,00:00:20,0.00%,33.33%
/brinckers-granville-m310-400-2019-dames/,20190603,6,5,00:00:40,0.00%,0.00%
/brinckers-granville-m310-400-2019-dames/,20190624,6,5,00:00:52,0.00%,33.33%
/brinckers-granville-m310-400-2019-dames/,20190701,6,5,00:00:22,100.00%,33.33%
/brinckers-granville-m7-lage-instap/,20190428,6,6,00:00:20,100.00%,83.33%
/brinckers-granville-m8-500-2019-dames/,20190619,6,5,00:00:16,80.00%,83.33%
/brinckers-granville-m8-500-2019-dames/,20190624,6,6,00:00:25,100.00%,33.33%
/brinckers-granville-m8-500-2019-dames/,20190627,6,6,00:00:52,0.00%,0.00%
/brinckers-granville-m8-500-heren/,20190302,6,3,00:00:02,0.00%,33.33%
/brinckers-granville-m8-500-heren/,20190307,6,2,00:00:03,0.00%,16.67%
/brinckers-granville-m8-500-heren/,20190703,6,5,00:05:11,60.00%,83.33%
/brinckers-granville-m8-500-lage-instap/,20181029,6,6,00:00:36,0.00%,0.00%
/brinckers-granville-m8-500-lage-instap/,20181108,6,5,00:02:35,0.00%,0.00%
/brinckers-granville-m8-500-lage-instap/,20181109,6,6,00:00:57,0.00%,0.00%
/brinckers-granville-m8-500-lage-instap/,20181202,6,4,00:00:55,0.00%,0.00%
/brinckers-granville-m8-500-lage-instap/,20190207,6,6,00:01:15,0.00%,16.67%
