# ----------------------------------------
# elektrischefietsen.com gefilterd
# Content Drilldown
# 20181001-20190710
# ----------------------------------------

Page path level 2,Date,Page Views,Unique Page Views,Avg. Time on Page,Bounce Rate,% Exit
/trenergy-e-bike-damesfiets-e-relax-pro-n7-zwart/,20190305,6,3,00:00:07,0.00%,16.67%
/trenergy-e-bike-damesfiets-e-relax-pro-n7-zwart/,20190306,6,3,00:00:09,0.00%,33.33%
/trenergy-e-bike-damesfiets-e-relax-pro-n7-zwart/,20190311,6,2,00:00:11,0.00%,0.00%
/trenergy-e-bike-damesfiets-e-relax-pro-n7-zwart/,20190319,6,3,00:00:42,0.00%,16.67%
/trenergy-e-bike-damesfiets-jetset-n8-grijs/,20190301,6,3,00:00:16,0.00%,0.00%
/trenergy-e-bike-herenfiets-e-luxe-n8-grijs/,20190425,6,3,00:00:45,0.00%,0.00%
/trenergy-e-bike-herenfiets-jetset-n8-grijs/,20190311,6,3,00:00:06,0.00%,33.33%
/trenergy-e-connect-heren/,20190323,6,2,00:03:27,0.00%,0.00%
/trenergy-e-relax-pro-dames/,20190221,6,4,00:00:26,33.33%,16.67%
/trenergy-e-relax-pro-dames/,20190304,6,3,00:00:05,0.00%,16.67%
/trenergy-e-relax-pro-dames/,20190306,6,3,00:01:40,0.00%,33.33%
/trenergy-e-relax-pro-dames/,20190615,6,6,00:00:26,100.00%,66.67%
/trenergy-e-supra-2/,20190304,6,2,00:00:13,0.00%,0.00%
/trenergy-e-supra/,20190311,6,1,00:02:07,0.00%,16.67%
/trenergy-holiday/,20190304,6,2,00:00:11,0.00%,0.00%
/trenergy-jetset-dames/,20190202,6,5,00:00:21,100.00%,83.33%
/trenergy-sprocket/,20190307,6,1,00:00:05,0.00%,16.67%
/trenergy-sprocket/,20190308,6,2,00:01:38,0.00%,33.33%
/velo-de-ville-aeb-800-bosch-performance/,20181013,6,6,00:01:35,100.00%,83.33%
/velo-de-ville-aeb-800-bosch-performance/,20181022,6,3,00:02:19,0.00%,16.67%
/velo-de-ville-aeb-800-bosch-performance/,20181124,6,5,00:00:28,0.00%,16.67%
/velo-de-ville-aeb-800-bosch-performance/,20181224,6,4,00:00:36,33.33%,33.33%
/velo-de-ville-aeb-800-bosch-performance/,20190225,6,6,00:02:43,33.33%,16.67%
/velo-de-ville-aeb-800-bosch-performance/,20190301,6,1,00:00:30,0.00%,16.67%
/velo-de-ville-aeb-800-bosch-performance/,20190307,6,3,00:00:18,0.00%,16.67%
/velo-de-ville-aeb-800-bosch-performance/,20190410,6,4,00:00:53,0.00%,16.67%
/velo-de-ville-cea-90-26-en-28/,20190414,6,5,00:00:21,50.00%,33.33%
/velo-de-ville-ceb-400/,20190428,6,6,00:00:22,0.00%,50.00%
/velo-de-ville-ceb-400/,20190526,6,5,00:00:38,0.00%,50.00%
/velo-de-ville-ceb-400/,20190531,6,6,00:00:39,0.00%,33.33%
/velo-de-ville-ceb-400/,20190609,6,5,00:00:43,100.00%,16.67%
/velo-de-ville-ceb-400/,20190616,6,6,00:01:03,100.00%,33.33%
/velo-de-ville-ceb-400/,20190627,6,4,00:01:27,100.00%,16.67%
/velo-de-ville-ceb-400/,20190629,6,6,00:09:25,100.00%,50.00%
/velo-de-ville-ceb-400/,20190706,6,5,00:01:18,0.00%,33.33%
/velo-de-ville-ceb-400/,20190708,6,6,00:00:28,0.00%,33.33%
/velo-de-ville-ceb-400/,20190710,6,6,00:02:50,33.33%,50.00%
/velo-de-ville-ceb-80-2/,20181021,6,4,00:00:54,0.00%,33.33%
/velo-de-ville-ceb-80-2/,20190120,6,6,00:00:59,100.00%,66.67%
/velo-de-ville-ceb-80-2/,20190127,6,6,00:00:41,100.00%,83.33%
/velo-de-ville-ceb-80-2/,20190225,6,5,00:02:51,0.00%,16.67%
/velo-de-ville-ceb-80-2/,20190307,6,2,00:00:41,0.00%,0.00%
/velo-de-ville-ceb-80-2/,20190311,6,2,00:00:13,0.00%,33.33%
/velo-de-ville-ceb-80-2/,20190502,6,6,00:00:26,0.00%,33.33%
/velo-de-ville-ceb-80-2/,20190528,6,5,00:01:02,100.00%,66.67%
/velo-de-ville-ceb-800-26-en-28/,20190307,6,2,00:00:17,0.00%,33.33%
/velo-de-ville-ceb-800-26-en-28/,20190414,6,5,00:00:42,50.00%,33.33%
/velo-de-ville-ceb-800-26-en-28/,20190505,6,5,00:01:32,0.00%,0.00%
/velo-de-ville-ceb-800-belt-drive-28/,20190216,6,2,00:00:43,0.00%,33.33%
/velo-de-ville-ceb-800-belt-drive-28/,20190223,6,6,00:01:57,50.00%,16.67%
/velo-de-ville-ceb-800-belt-drive-28/,20190227,6,5,00:00:40,75.00%,66.67%
/velo-de-ville-ceb-800-belt-drive-28/,20190228,6,2,00:00:11,0.00%,16.67%
/velo-de-ville-ceb-800-belt-drive-28/,20190302,6,3,00:00:03,0.00%,33.33%
/velo-de-ville-ceb-800-belt-drive-28/,20190308,6,3,00:00:11,0.00%,33.33%
/velo-de-ville-ceb-800-belt-drive-28/,20190322,6,6,00:00:39,100.00%,50.00%
/velo-de-ville-ceb-800-belt-drive-28/,20190413,6,6,00:00:52,100.00%,50.00%
/velo-de-ville-leb-800/,20181014,6,3,00:05:16,0.00%,16.67%
/velo-de-ville-leb-800/,20190305,6,3,00:00:20,0.00%,0.00%
/velo-de-ville-leb-800/,20190306,6,3,00:00:47,0.00%,16.67%
/velo-de-ville-leb-800/,20190413,6,5,00:00:41,100.00%,66.67%
/victesse-edge-n3-hf-2019-dames/,20190602,6,6,00:00:31,0.00%,16.67%
/victesse-edge-n3-hf-2019-dames/,20190614,6,6,00:01:53,0.00%,66.67%
/victesse-edge-n3-hf-2019-dames/,20190629,6,5,00:00:33,0.00%,0.00%
/victesse-edge-n3-hf-2019-dames/,20190701,6,4,00:00:27,0.00%,16.67%
/victesse-edge-n3-hf-2019-dames/,20190702,6,6,00:03:25,33.33%,33.33%
/victesse-edge-n3-hf-2019-dames/,20190704,6,5,00:00:25,0.00%,16.67%
/victesse-edge-n3-hf-2019-dames/,20190709,6,6,00:00:26,0.00%,33.33%
/victesse-magnum-n3-hf-lage-instap/,20181002,6,6,00:01:01,0.00%,50.00%
/victesse-magnum-n3-hf-lage-instap/,20181115,6,5,00:00:27,100.00%,66.67%
/victesse-magnum-n3-hf-lage-instap/,20181120,6,5,00:00:42,0.00%,16.67%
/victesse-magnum-n3-hf-lage-instap/,20190505,6,3,00:00:35,50.00%,33.33%
/victesse-magnum-n3-hf-lage-instap/,20190613,6,5,00:01:22,75.00%,83.33%
/victesse-magnum-n3-hf-ltd-lage-instap/,20190608,6,5,00:03:21,0.00%,50.00%
/victesse-magnum-n3-hf-ltd-lage-instap/,20190705,6,6,00:00:54,0.00%,50.00%
/victesse-melville-n7-hm-400-2019-heren/,20190426,6,6,00:00:51,0.00%,0.00%
/victesse-melville-n7-hm-400-2019-lage-instap/,20190412,6,5,00:00:36,0.00%,0.00%
/victesse-melville-n7-hm-400-2019-lage-instap/,20190519,6,5,00:00:43,100.00%,33.33%
/victesse-melville-n7-hm-400-2019-lage-instap/,20190520,6,6,00:02:11,100.00%,50.00%
/victesse-melville-n7-hm-400-2019-lage-instap/,20190607,6,5,00:01:01,0.00%,16.67%
/victesse-melville-n7-hm-400-2019-lage-instap/,20190612,6,6,00:01:20,100.00%,66.67%
/victesse-melville-n7-hm-400-2019-lage-instap/,20190625,6,6,00:01:52,0.00%,50.00%
/victesse-melville-n7-hm-400-2019-lage-instap/,20190701,6,4,00:00:59,0.00%,0.00%
/victesse-melville-n7-hm-400-2019-lage-instap/,20190708,6,5,00:02:28,0.00%,0.00%
/victesse-melville-n7-hm-heren/,20190205,6,6,00:00:20,100.00%,16.67%
/victesse-melville-n7-hm-heren/,20190206,6,4,00:00:40,0.00%,16.67%
/victesse-melville-n7-hm-heren/,20190207,6,6,00:00:31,100.00%,33.33%
/victesse-melville-n7-hm-heren/,20190213,6,6,00:00:53,0.00%,16.67%
/victesse-melville-n7-hm-heren/,20190224,6,6,00:01:01,0.00%,0.00%
/victesse-melville-n7-hm-heren/,20190301,6,3,00:00:13,0.00%,0.00%
/victesse-melville-n7-hm-heren/,20190304,6,3,00:00:09,0.00%,0.00%
/victesse-melville-n7-hm-heren/,20190308,6,3,00:00:13,0.00%,16.67%
/victesse-melville-n7-hm-lage-instap/,20190303,6,3,00:00:22,0.00%,16.67%
/victesse-melville-n7-hm-lage-instap/,20190310,6,3,00:00:09,0.00%,16.67%
/victesse-melville-n7-hm-lage-instap/,20190404,6,5,00:05:02,0.00%,0.00%
/victesse-melville-n7-hm-lage-instap/,20190409,6,5,00:00:25,100.00%,16.67%
/victesse-melville-n7-hm-lage-instap/,20190419,6,3,00:02:40,0.00%,33.33%
/victesse-melville-n7-hm-lage-instap/,20190514,6,5,00:01:52,66.67%,66.67%
/victesse-strada-n3-hf-lage-instap/,20181007,6,6,00:01:04,100.00%,16.67%
/victesse-strada-n3-hf-lage-instap/,20181008,6,5,00:00:19,0.00%,33.33%
/victesse-strada-n3-hf-lage-instap/,20181009,6,4,00:00:18,0.00%,0.00%
/victesse-strada-n3-hf-lage-instap/,20190221,6,6,00:00:26,0.00%,16.67%
/victesse-strada-n3-hf-lage-instap/,20190305,6,3,00:00:14,0.00%,16.67%
/victesse-strada-n330-hm-nuvinci-elektrischefietsen-com/,20181016,6,5,00:09:41,0.00%,50.00%
/victesse-strada-n330-hm-nuvinci-elektrischefietsen-com/,20181017,6,5,00:00:35,100.00%,50.00%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20181025,6,6,00:02:07,0.00%,0.00%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20181031,6,5,00:00:24,0.00%,33.33%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20181106,6,6,00:00:49,0.00%,0.00%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20181207,6,6,00:01:32,0.00%,16.67%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20181209,6,4,00:01:22,0.00%,50.00%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20181220,6,6,00:02:03,100.00%,33.33%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20181230,6,6,00:00:43,0.00%,0.00%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20190107,6,6,00:00:28,0.00%,50.00%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20190503,6,6,00:00:33,0.00%,0.00%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20190510,6,6,00:00:33,0.00%,16.67%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20190527,6,6,00:00:25,100.00%,33.33%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20190606,6,5,00:01:24,0.00%,33.33%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20190608,6,5,00:04:37,0.00%,33.33%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20190611,6,6,00:00:53,100.00%,33.33%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20190615,6,6,00:00:52,100.00%,33.33%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20190620,6,4,00:00:13,0.00%,16.67%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20190625,6,6,00:01:30,0.00%,66.67%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20190706,6,6,00:01:13,0.00%,33.33%
/victesse-strada-n330-hm-nuvinci-lage-instap/,20190707,6,6,00:00:51,0.00%,16.67%
/victesse-strada-n7-hf-lage-instap/,20181008,6,5,00:03:11,0.00%,16.67%
/victesse-strada-n7-hf-lage-instap/,20181018,6,5,00:00:55,0.00%,0.00%
/victesse-strada-n7-hf-lage-instap/,20181021,6,6,00:00:37,0.00%,0.00%
/victesse-strada-n7-hf-lage-instap/,20181227,6,6,00:00:51,0.00%,16.67%
/victesse-strada-n7-hf-lage-instap/,20181228,6,6,00:01:08,0.00%,0.00%
/victesse-strada-n7-hf-lage-instap/,20190108,6,4,00:00:33,0.00%,0.00%
/victesse-strada-n7-hf-lage-instap/,20190115,6,6,00:00:24,0.00%,33.33%
/victesse-strada-n7-hf-lage-instap/,20190117,6,6,00:00:36,0.00%,50.00%
/victesse-strada-n7-hf-lage-instap/,20190119,6,6,00:00:27,100.00%,50.00%
