# ----------------------------------------
# elektrischefietsen.com gefilterd
# Content Drilldown
# 20181001-20190710
# ----------------------------------------

Page path level 2,Date,Page Views,Unique Page Views,Avg. Time on Page,Bounce Rate,% Exit
/page/,20190317,"1,782","1,452",00:00:28,43.48%,5.67%
/page/,20190307,"1,446",659,00:00:12,0.00%,1.66%
/page/,20190303,"1,220",475,00:00:11,0.00%,2.21%
/page/,20190502,"1,092",833,00:00:27,25.00%,5.77%
/page/,20190301,"1,067",455,00:00:14,25.00%,2.25%
/page/,20190308,"1,045",458,00:00:13,0.00%,2.30%
/page/,20190505,"1,028",777,00:00:33,40.00%,7.68%
/page/,20190404,926,743,00:00:25,12.50%,7.45%
/page/,20190423,854,652,00:00:32,0.00%,6.44%
/page/,20190302,818,348,00:00:14,0.00%,2.93%
/,20190301,806,215,00:00:11,0.00%,6.95%
/page/,20190305,794,325,00:00:15,0.00%,2.52%
/,20190303,784,239,00:00:11,0.00%,8.55%
/,20190317,779,535,00:00:38,15.42%,17.72%
/page/,20190306,772,329,00:00:11,0.00%,2.07%
/page/,20190503,754,614,00:00:25,31.25%,9.81%
/page/,20190703,717,614,00:00:34,96.93%,40.59%
/page/,20190422,703,508,00:00:27,36.36%,8.53%
/page/,20190504,688,528,00:00:31,40.00%,7.27%
/page/,20190304,687,273,00:00:18,16.67%,2.33%
/page/,20190428,682,491,00:00:30,58.33%,9.09%
/page/,20190309,680,295,00:00:12,0.00%,2.50%
/page/,20190414,676,522,00:00:32,33.33%,9.91%
/page/,20190425,676,464,00:00:36,66.67%,7.10%
/page/,20190312,658,252,00:00:13,0.00%,2.13%
/,20190302,650,200,00:00:14,0.00%,6.92%
/page/,20190402,649,563,00:00:28,19.05%,8.17%
/page/,20190603,647,585,00:00:29,26.67%,12.06%
/page/,20190413,631,456,00:00:25,58.33%,7.92%
/page/,20190620,630,512,00:00:34,62.50%,6.67%
/page/,20190408,628,435,00:00:28,72.73%,8.60%
/page/,20190318,615,467,00:00:21,52.94%,5.69%
/page/,20190605,615,486,00:00:38,50.00%,8.13%
/page/,20190311,612,283,00:00:11,0.00%,3.10%
/page/,20190424,610,431,00:00:34,25.00%,8.52%
/page/,20190519,605,450,00:00:31,66.67%,6.61%
/page/,20190426,598,425,00:00:33,66.67%,8.03%
/,20190309,596,169,00:00:14,1.85%,5.87%
/page/,20190409,596,425,00:00:34,58.33%,9.73%
/page/,20190512,590,438,00:00:38,53.85%,9.32%
/page/,20190517,585,423,00:00:33,66.67%,6.50%
/,20190306,577,162,00:00:13,1.64%,7.80%
/page/,20190406,573,422,00:00:28,83.33%,9.08%
/,20190307,564,180,00:00:14,1.47%,9.04%
/page/,20190427,562,414,00:00:32,37.50%,8.36%
/page/,20190627,558,391,00:00:38,77.78%,9.68%
/page/,20190529,554,430,00:00:30,58.33%,7.76%
/page/,20190701,553,456,00:00:38,54.55%,9.58%
/page/,20190501,551,436,00:00:32,75.00%,8.71%
/page/,20190429,547,396,00:00:32,77.78%,8.96%
/page/,20190430,532,405,00:00:32,20.00%,9.40%
/page/,20190405,531,394,00:00:31,54.55%,9.23%
/page/,20190410,528,393,00:00:34,90.91%,9.66%
/,20190310,520,163,00:00:14,0.00%,7.12%
/page/,20190510,520,411,00:00:43,50.00%,11.54%
/page/,20190421,515,374,00:00:31,30.00%,8.93%
/page/,20190514,506,396,00:00:30,40.00%,8.70%
/,20190305,500,161,00:00:09,0.00%,8.40%
/page/,20190407,499,368,00:00:25,83.33%,8.82%
/page/,20190310,496,207,00:00:18,0.00%,3.02%
/,20190308,495,172,00:00:16,0.00%,9.09%
/page/,20181226,491,414,00:00:27,0.00%,1.02%
/page/,20190611,485,378,00:00:44,30.00%,7.22%
/page/,20181011,481,334,00:00:29,75.00%,3.53%
/page/,20190320,480,274,00:00:19,0.00%,2.50%
/page/,20190606,478,378,00:00:41,50.00%,10.46%
/page/,20190610,476,338,00:00:33,37.50%,6.93%
/page/,20190417,474,373,00:00:33,0.00%,10.13%
/page/,20190528,472,366,00:00:38,70.00%,10.81%
/page/,20190520,467,332,00:00:33,33.33%,7.49%
/page/,20190403,450,342,00:00:29,40.00%,7.11%
/page/,20190525,450,320,00:00:36,70.00%,10.89%
/page/,20190319,440,365,00:00:27,72.73%,5.23%
/page/,20190706,440,352,00:00:38,0.00%,8.64%
/page/,20190508,434,345,00:00:44,50.00%,9.68%
/page/,20190416,430,339,00:00:36,57.14%,10.23%
/page/,20190411,429,344,00:00:29,25.00%,8.86%
/page/,20190313,427,278,00:00:32,42.86%,3.51%
/page/,20190412,427,306,00:00:25,33.33%,8.90%
/page/,20190420,427,328,00:00:34,60.00%,10.54%
/page/,20190217,425,347,00:00:29,60.00%,5.18%
/,20190502,421,254,00:00:35,20.48%,14.96%
/page/,20190527,417,303,00:00:29,50.00%,7.67%
/page/,20190415,415,308,00:00:32,50.00%,11.33%
/page/,20190419,415,310,00:00:30,16.67%,9.64%
/,20190304,413,136,00:00:11,0.00%,9.20%
/page/,20190513,413,308,00:00:48,50.00%,9.69%
/,20190312,411,134,00:00:12,0.00%,8.27%
/page/,20190613,410,329,00:00:34,40.00%,8.29%
/page/,20190226,408,349,00:00:27,83.33%,4.90%
/page/,20190315,406,300,00:00:33,0.00%,3.69%
/page/,20190515,405,296,00:00:30,50.00%,9.14%
/page/,20190526,405,293,00:00:36,55.56%,10.37%
/page/,20190609,402,313,00:00:38,42.86%,10.95%
/page/,20190707,401,319,00:00:42,0.00%,10.72%
/page/,20190221,394,279,00:00:30,50.00%,2.28%
/page/,20190523,391,298,00:00:29,75.00%,9.97%
/page/,20190509,390,319,00:00:34,50.00%,8.97%
/page/,20190626,388,310,00:00:28,50.00%,8.76%
/page/,20190607,383,277,00:00:46,28.57%,8.88%
/page/,20190522,380,296,00:00:34,75.00%,10.53%
/page/,20190617,377,292,00:00:36,76.92%,10.34%
/page/,20190228,376,183,00:00:23,75.00%,5.32%
/page/,20181008,373,330,00:00:23,0.00%,2.14%
/page/,20190608,370,307,00:00:34,0.00%,7.57%
/page/,20190625,370,300,00:00:42,75.00%,9.73%
/,20190228,363,149,00:00:18,9.38%,10.47%
/page/,20190624,362,276,00:00:40,62.50%,12.15%
/page/,20190623,361,302,00:00:41,71.43%,15.51%
