# ----------------------------------------
# elektrischefietsen.com gefilterd
# Content Drilldown
# 20181001-20190710
# ----------------------------------------

Page path level 2,Date,Page Views,Unique Page Views,Avg. Time on Page,Bounce Rate,% Exit
/shinga-trotter-midden-motor/,20190702,8,8,00:01:21,100.00%,87.50%
/shinga-trotter-midden-motor/,20190707,8,6,00:00:54,0.00%,0.00%
/shinga-trotter-midden-motor/,20190708,8,4,00:02:17,0.00%,12.50%
/shinga-trotter-sterwielen/,20181001,8,8,00:00:35,50.00%,37.50%
/shinga-trotter-sterwielen/,20190404,8,8,00:00:52,0.00%,37.50%
/shinga-trotter-sterwielen/,20190510,8,8,00:00:45,0.00%,37.50%
/sparta-amazone-4-life-electric/,20190220,8,6,00:00:34,66.67%,62.50%
/sparta-amazone-4-life-electric/,20190308,8,3,00:00:14,0.00%,12.50%
/sparta-amazone-4-life-electric/,20190502,8,8,00:00:17,0.00%,25.00%
/sparta-amazone-4-life-electric/,20190515,8,6,00:00:32,0.00%,37.50%
/sparta-amazone-4-life-f7e-smart-2019-dames/,20190302,8,3,00:00:24,0.00%,0.00%
/sparta-amazone-4-life-f7e-smart-2019-dames/,20190306,8,4,00:00:12,0.00%,0.00%
/sparta-double-i/,20190702,8,8,00:00:37,100.00%,87.50%
/sparta-entree-i/,20190122,8,2,00:00:42,0.00%,25.00%
/sparta-entree-i/,20190227,8,7,00:07:32,100.00%,62.50%
/sparta-entree-i/,20190302,8,4,00:00:12,0.00%,12.50%
/sparta-entree-i/,20190303,8,4,00:00:14,0.00%,25.00%
/sparta-entree-i/,20190304,8,3,00:00:24,0.00%,12.50%
/sparta-f7e-smart-2018-lage-instap/,20190310,8,4,00:00:24,0.00%,0.00%
/sparta-f7e-smart-2019-dames/,20190509,8,8,00:00:31,0.00%,37.50%
/sparta-f7e-smart-2019-heren/,20190504,8,7,00:00:21,100.00%,50.00%
/sparta-f7e-smart/,20190310,8,3,00:00:23,0.00%,12.50%
/sparta-f7e-smart/,20190602,8,8,00:00:17,0.00%,25.00%
/sparta-f7i-ltd-2019-dames/,20181119,8,8,00:00:33,0.00%,0.00%
/sparta-f7i-ltd-2019-dames/,20190306,8,3,00:00:17,0.00%,0.00%
/sparta-f8e-2018-heren/,20190702,8,8,00:00:00,100.00%,100.00%
/sparta-f8e-ltd-2019-dames/,20190509,8,8,00:01:03,0.00%,50.00%
/sparta-f8e-ltd-2019-dames/,20190525,8,8,00:01:41,0.00%,0.00%
/sparta-f8e-ltd-2019-dames/,20190528,8,7,00:01:04,100.00%,25.00%
/sparta-f8e-ltd/,20190309,8,4,00:00:34,0.00%,25.00%
/sparta-f8e-ltd/,20190311,8,4,00:00:17,0.00%,12.50%
/sparta-f8e-ltd/,20190426,8,6,00:00:50,0.00%,0.00%
