# ----------------------------------------
# elektrischefietsen.com ALLE_DATA
# Top Events
# 20181001-20190812
# ----------------------------------------

Event Label,Page,Total Events,Unique Events,Event Value,Avg. Value
surveymonkey,/modeljaar/2019-e-bike-collectie/page/8/,5,5,0,0.00
surveymonkey,/modeljaar/2019-e-bike-collectie/page/9/,5,5,0,0.00
surveymonkey,/motorpositie/in-het-achterwiel/page/5/,5,5,0,0.00
surveymonkey,/motorpositie/in-het-midden/,5,5,0,0.00
surveymonkey,/motorpositie/in-het-midden/?orderby=price&order=ASC,5,5,0,0.00
surveymonkey,/motortechniek/bosch-performance-line/page/2/,5,5,0,0.00
surveymonkey,/motortechniek/bosch-performance-line/page/3/?orderby=title&order=ASC,5,5,0,0.00
surveymonkey,/motortechniek/bosch/,5,5,0,0.00
surveymonkey,/motortechniek/e-motion/,5,5,0,0.00
surveymonkey,/motortechniek/e-motion/page/3/,5,5,0,0.00
surveymonkey,/motortechniek/yamaha/?orderby=price&order=ASC,5,5,0,0.00
surveymonkey,/p/?frametype[0]=elektrische-herenfietsen&type[0]=elektrische-hybridefietsen&motorpositie[0]=ebike-middenmotor,5,5,0,0.00
surveymonkey,/p/?type[]=e-bike-testwinnaars-2018,5,5,0,0.00
surveymonkey,/p/altec-e-bike-damesfiets-sapphire-n3-blauw-53-cm/,5,5,0,0.00
surveymonkey,/p/amslod-highland-lx/,5,5,0,0.00
surveymonkey,/p/bakfiets-nl-cargotrike-classic-breed-steps-nn7/,5,4,0,0.00
surveymonkey,/p/batavus-dinsdag-e-go-2019-heren/,5,5,0,0.00
surveymonkey,/p/batavus-razer-turbo-2019-heren/,5,4,0,0.00
surveymonkey,/p/batavus-wayz-e-go-active-2019-dames/,5,5,0,0.00
surveymonkey,/p/batavus-wayz-e-go-active-control-2019-dames/,5,5,0,0.00
surveymonkey,/p/batavus-wayz-e-go-comfort-2019-dames/,5,5,0,0.00
surveymonkey,/p/batavus-wayz-e-go-enviolo-2019-dames/,5,5,0,0.00
surveymonkey,/p/batavus-wayz-e-go-enviolo-2019-heren/,5,5,0,0.00
surveymonkey,/p/bikkel-bikes-bikkel-ibee-mb-dames-e1949/,5,5,0,0.00
surveymonkey,/p/bizobike-elektrische-vouwfiets-20-inch-a-class-n8-grijs/,5,5,0,0.00
surveymonkey,/p/bizobike-elektrische-vouwfiets-20-inch-miesty-bello-7v-zwart/,5,5,0,0.00
surveymonkey,/p/brinckers-baker-f3-dames/,5,5,0,0.00
surveymonkey,/p/brinckers-bretagne-m8-heren/,5,5,0,0.00
surveymonkey,/p/brinckers-brisbane-m8-2019-dames/,5,5,0,0.00
surveymonkey,/p/brinckers-brooklyn-f8-lage-instap/,5,4,0,0.00
surveymonkey,/p/brinckers-granville-m310-400-2019-dames/,5,5,0,0.00
surveymonkey,/p/brinckers-granville-m330-nuvinci-400-2019-heren/,5,5,0,0.00
surveymonkey,/p/brinckers-granville-m7-lage-instap/,5,5,0,0.00
surveymonkey,/p/brinckers-granville-m8-heren/,5,5,0,0.00
surveymonkey,/p/brinckers-granville-s9-500-2019-heren/,5,5,0,0.00
surveymonkey,/p/bsp-bellage-e-heren-2019/,5,5,0,0.00
surveymonkey,/p/bsp-hermitage-e-dames-2019/,5,5,0,0.00
surveymonkey,/p/btwin-elops-900-heren/,5,5,0,0.00
surveymonkey,/p/btwin-elops-900/,5,5,0,0.00
surveymonkey,/p/btwin-elops-940-heren/,5,5,0,0.00
surveymonkey,/p/cortina-e-common-n8-fm-2019-dames/,5,5,0,0.00
surveymonkey,/p/cortina-e-mozzo-n8-500wh-2019-dames/,5,5,0,0.00
surveymonkey,/p/cortina-e-u4-transport-2019/,5,5,0,0.00
surveymonkey,/p/cortina-e-yoya-2019-lage-instap/,5,5,0,0.00
surveymonkey,/p/cross-espresso-n3/,5,5,0,0.00
surveymonkey,/p/cube-cross-hybrid-exc-500-allroad-2019-heren/,5,2,0,0.00
surveymonkey,/p/cube-cross-hybrid-one-400-allroad-2019-heren/,5,5,0,0.00
surveymonkey,/p/cube-elly-cruise-hybrid-400-2018-lage-instap/,5,5,0,0.00
surveymonkey,/p/cube-elly-cruise-hybrid-500-2018-lage-instap/,5,5,0,0.00
surveymonkey,/p/cube-kathmandu-hybrid-exc-500-2018-heren/,5,5,0,0.00
surveymonkey,/p/cube-reaction-hybrid-sl-500-29-2018/,5,5,0,0.00
surveymonkey,/p/cube-touring-hybrid-exc-500-2019-heren/,5,5,0,0.00
surveymonkey,/p/cube-touring-hybrid-pro-500-2019-heren/,5,4,0,0.00
surveymonkey,/p/cube-touring-hybrid-sl-500-2019-heren/,5,5,0,0.00
surveymonkey,/p/cube-touring-hybrid-sl-500-kiox-2019-heren/,5,5,0,0.00
surveymonkey,/p/cube-touring-hybrid-sl-500-kiox-2019-lage-instap/,5,5,0,0.00
surveymonkey,/p/cube-town-hybrid-exc-500-2019-dames/,5,5,0,0.00
surveymonkey,/p/cube-town-hybrid-one-500-2019-lage-instap/,5,5,0,0.00
surveymonkey,/p/flyer-ts-7-70-hs-eu/,5,5,0,0.00
surveymonkey,/p/flyer-tx-7-70-hs-eu/,5,5,0,0.00
surveymonkey,/p/gazelle-miss-grace-c7-hfp/,5,5,0,0.00
surveymonkey,/p/gazelle-orange-c7-hfp-2019-dames/,5,5,0,0.00
surveymonkey,/p/gazelle-orange-c8-hms-2018-heren/,5,5,0,0.00
surveymonkey,/p/gazelle-puur-nl-c7-hfp-dames/,5,5,0,0.00
surveymonkey,/p/gazelle-vento-c7-hmb/,5,5,0,0.00
surveymonkey,/p/giant-ease-e-1-2019-dames/,5,5,0,0.00
surveymonkey,/p/giant-explore-e-2-500wh-2019-dames/,5,5,0,0.00
surveymonkey,/p/giant-quick-e-2019-heren-45km/,5,5,0,0.00
surveymonkey,/p/hercules-edison-di2-f8/,5,5,0,0.00
surveymonkey,/p/kalkhoff-integrale-i8/,5,5,0,0.00
surveymonkey,/p/kalkhoff-jubilee-i7-adv-26-inch-2018-dames-grijs/,5,5,0,0.00
surveymonkey,/p/kalkhoff-tasman-i8-zwart-d50-8v/,5,5,0,0.00
surveymonkey,/p/koga-e-nova-dames/,5,5,0,0.00
surveymonkey,/p/koga-e-nova-nuvinci-dames/,5,5,0,0.00
surveymonkey,/p/koga-e-special-heren/,5,5,0,0.00
surveymonkey,/p/merida-e-spresso-sport-510/,5,4,0,0.00
surveymonkey,/p/merida-e-spresso-tour-511/,5,5,0,0.00
surveymonkey,/p/merida-espresso-city-600/,5,5,0,0.00
surveymonkey,/p/merida-espresso-city-800/,5,5,0,0.00
surveymonkey,/p/multicycle-expressive-sem-dames/,5,5,0,0.00
surveymonkey,/p/oxford-box-9-0/,5,5,0,0.00
surveymonkey,/p/oxford-rpm/,5,5,0,0.00
surveymonkey,/p/page/2/?frametype[0]=elektrische-damesfietsen&type[0]=elektrische-stadsfiets&motorpositie[0]=ebike-middenmotor&orderby=price&order=ASC,5,4,0,0.00
surveymonkey,/p/page/2/?frametype[0]=elektrische-herenfietsen&type[0]=elektrische-hybridefietsen&motorpositie[0]=ebike-middenmotor,5,5,0,0.00
surveymonkey,/p/page/2/?type[0]=e-bike-testwinnaars-2018,5,5,0,0.00
surveymonkey,/p/page/2/?type[0]=elektrische-moederfietsen,5,5,0,0.00
surveymonkey,/p/page/3/?frametype[0]=elektrische-herenfietsen&type[0]=elektrische-hybridefietsen&type[1]=speed-pedelec&motorpositie[0]=in-het-midden,5,5,0,0.00
surveymonkey,/p/page/3/?frametype[0]=elektrische-herenfietsen&type[0]=elektrische-stadsfiets&motorpositie[0]=ebike-middenmotor,5,5,0,0.00
surveymonkey,/p/page/4/?frametype[0]=elektrische-damesfietsen&type[0]=elektrische-hybridefietsen&motorpositie[0]=in-het-midden,5,5,0,0.00
surveymonkey,/p/page/4/?orderby=price&order=ASC,5,5,0,0.00
surveymonkey,/p/page/6/?frametype[0]=elektrische-damesfietsen&type[0]=elektrische-stadsfiets&motorpositie[0]=in-het-midden,5,4,0,0.00
surveymonkey,/p/page/8/?frametype[0]=elektrische-damesfietsen&type[0]=elektrische-stadsfiets&motorpositie[0]=in-het-midden,5,5,0,0.00
surveymonkey,/p/pegasus-ravenna-8-belt-2019/,5,5,0,0.00
surveymonkey,/p/popal-e-folt-2-0-unisex-7v-v-brake-grijs/,5,4,0,0.00
surveymonkey,/p/popal-e-volution-2-0-heren-7v-rollerbrakes-blauw/,5,5,0,0.00
surveymonkey,/p/qwic-performance-md10-heren/,5,5,0,0.00
surveymonkey,/p/qwic-performance-rd10-speed-dames/,5,5,0,0.00
surveymonkey,/p/qwic-performance-rd11-heren/,5,5,0,0.00
surveymonkey,/p/qwic-performance-rd11-speed-dames/,5,5,0,0.00
surveymonkey,/p/qwic-premium-mn8-brose-dames/,5,5,0,0.00
surveymonkey,/p/qwic-urban-r1-heren/,5,5,0,0.00
surveymonkey,/p/riese-muller-charger-vario-hs-2019-heren-45km/,5,4,0,0.00
surveymonkey,/p/riese-muller-new-charger-nuvinci-hs-500wh-2018-heren-45km/,5,5,0,0.00
surveymonkey,/p/riese-muller-packster-40-touring-hs-500wh-2018/,5,5,0,0.00
surveymonkey,/p/rivel-riviera-2019/,5,5,0,0.00
surveymonkey,/p/scott-axis-eride-evo-500wh-29-2019/,5,5,0,0.00
surveymonkey,/p/scott-e-silence-20-500wh-2018-heren/,5,4,0,0.00
surveymonkey,/p/scott-e-sub-tour-500wh-2018-heren/,5,4,0,0.00
surveymonkey,/p/scott-strike-eride-710-500wh-27-5-2019/,5,5,0,0.00
surveymonkey,/p/scott-sub-active-eride-rack-2019-lage-instap/,5,5,0,0.00
surveymonkey,/p/scott-sub-cross-eride-10-500wh-2019-dames/,5,5,0,0.00
surveymonkey,/p/sparta-amazone-4-life-electric/,5,5,0,0.00
surveymonkey,/p/sparta-m7b-2019-heren/,5,5,0,0.00
surveymonkey,/p/sparta-m7s-500wh-heren/,5,5,0,0.00
surveymonkey,/p/sparta-m8b-500wh-2018-heren/,5,5,0,0.00
surveymonkey,/p/sparta-m8b-500wh-2018-lage-instap/,5,5,0,0.00
surveymonkey,/p/sparta-m8ti-smart-2019-dames/,5,5,0,0.00
surveymonkey,/p/sparta-m9b-500-wh-2019-dames/,5,5,0,0.00
surveymonkey,/p/sparta-r5e-2018-lage-instap/,5,5,0,0.00
surveymonkey,/p/sparta-r5e-ltd-2019-dames/,5,5,0,0.00
surveymonkey,/p/sparta-r5te-ltd-2019-dames/,5,5,0,0.00
surveymonkey,/p/stella-citta-2018/,5,5,0,0.00
surveymonkey,/p/stella-copenhague-light-2018/,5,5,0,0.00
surveymonkey,/p/stella-trekking-premium-mdb-dames-2019/,5,5,0,0.00
surveymonkey,/p/stella-vicenza-superior-nero-steps-heren-2019/,5,5,0,0.00
surveymonkey,/p/stella-vienna-comfort-fdst-2019/,5,5,0,0.00
surveymonkey,/p/stromer-st1-x-1000wh-2018-comfort-45km/,5,5,0,0.00
surveymonkey,/p/trek-xm700/,5,5,0,0.00
surveymonkey,/p/velo-de-ville-ces-800/,5,5,0,0.00
surveymonkey,/p/victesse-strada-n3-hf-lage-instap/,5,4,0,0.00
surveymonkey,/p/victesse-strada-n7-hf-lage-instap/,5,5,0,0.00
surveymonkey,/p/vogue-carry-bakfiets/,5,5,0,0.00
surveymonkey,/p/vogue-e-bike-damesfiets-basic-n3-creme/,5,4,0,0.00
surveymonkey,/type/e-bike-testwinnaars-2018/?orderby=popularity&order=DESC,5,5,0,0.00
surveymonkey,/type/e-bike-testwinnaars-2019/?orderby=popularity&order=ASC,5,5,0,0.00
surveymonkey,/type/e-bike-testwinnaars-2019/page/2/?search=flyer,5,5,0,0.00
surveymonkey,/type/e-bike-testwinnaars-2019/page/3/?orderby=popularity&order=DESC,5,5,0,0.00
surveymonkey,/type/elektrische-damesfietsen/page/2/?orderby=price&order=ASC,5,5,0,0.00
surveymonkey,/type/elektrische-damesfietsen/page/4/,5,5,0,0.00
surveymonkey,/type/elektrische-damesfietsen/page/4/?orderby=price&order=ASC,5,5,0,0.00
surveymonkey,/type/elektrische-fiets-dames/page/6/,5,5,0,0.00
surveymonkey,/type/elektrische-herenfiets/page/3/,5,5,0,0.00
surveymonkey,/type/elektrische-herenfiets/page/4/,5,5,0,0.00
surveymonkey,/type/elektrische-herenfietsen/page/28/,5,5,0,0.00
surveymonkey,/type/elektrische-hybridefietsen/?orderby=price&order=ASC,5,5,0,0.00
surveymonkey,/type/elektrische-mountainbike/page/2/?orderby=price&order=ASC,5,5,0,0.00
surveymonkey,/type/elektrische-mountainbike/page/3/?orderby=price&order=ASC,5,5,0,0.00
surveymonkey,/type/elektrische-stadsfiets/?orderby=popularity&order=DESC,5,5,0,0.00
surveymonkey,/type/elektrische-transportfietsen/page/2/,5,5,0,0.00
surveymonkey,/type/elektrische-vouwfiets/?orderby=price&order=ASC,5,5,0,0.00
surveymonkey,/type/speed-pedelec/page/2/?orderby=popularity&order=DESC,5,5,0,0.00
surveymonkey,/type/speed-pedelec/page/5/?orderby=price&order=ASC,5,5,0,0.00
surveymonkey,/type/speed-pedelec/page/5/?orderby=title&order=ASC,5,5,0,0.00
surveymonkey,/type/speed-pedelec/page/6/?orderby=price&order=ASC,5,5,0,0.00
surveymonkey,/type/speed-pedelecs/page/5/?orderby=price&order=ASC,5,5,0,0.00
T - Heb je gevonden wat je zocht?,/p/?frametype[]=elektrische-damesfietsen&type[]=elektrische-mountainbike&motorpositie[]=ebike-middenmotor&prijs[]=3000-3500&prijs[]=3500-plus&?tf=1,5,5,0,0.00
tel:374 / 468 / 562,/p/victesse-strada-n7-hf-lage-instap/,5,2,0,0.00
Toggle navigation,/p/?frametype[]=extra-lage-instap&type[]=elektrische-stadsfiets&motorpositie[]=in-het-midden,5,5,0,0.00
Toggle navigation,/p/?search=,5,4,0,0.00
Toggle navigation Het menu Vergelijken Keuzehulp Nieuws E-bike prijsvergelijker Filter Filter Merken A-bike Altec Ampler Bikes Amslod Bakfiets.nl Batavus BESV Bikkel Bikes BIZOBIKE Brinckers Brinke BSP B'TWIN Cannondale Cortina Cross Cube Dahon Dutch-ID E-bikez Ebike Das Original Eco Traveller Flyer Forza Gazelle Gepida Giant Gocycle Hercules Ideal Kalkhoff KEOLA Kettler Klever KOGA Merida Multicycle Oxford Pegasus Popal Pro E-bike PUCH QWIC RAP Riese & Müller Rivel Rose Scott Shinga Sparta specialized Spiked Cycles Stromer TREK Trenergy Velo de Ville Victesse Vogue Bike Votani WATT Toon meer Frametype Type (elektrische) fiets Motorpositie Motortechniek Accupositie Modeljaar Aantal versnellingen Type versnellingen Advies verkoopprijs Toon producten Sorteer Cube Elly Ride Hybrid 500 2019 Lage Instap Adviesprijs €2399 Batavus Fonk E-Go 2019 Dames Adviesprijs €1399 Sparta Vedette R1z 2019 Heren Adviesprijs €1998 Sparta Regular F3e Smart 2019 Dames Adviesprijs €1499 Sparta Pick-Up DeLuxe F7e Smart 2019 Dames Adviesprijs €1699 Sparta Pick-Up LTD F3e Smart 2019 Heren Adviesprijs €1699 Sparta F8e LTD 2019 Heren Adviesprijs €1949 Sparta R5e LTD 2019 Heren Adviesprijs €1999 Sparta M8B 500 Wh 2019 Heren Adviesprijs €2949 Sparta Pick-Up LTD F3e Smart 2019 Dames Adviesprijs €1699 Sparta F7e Smart 2019 Heren Adviesprijs €1699 Sparta Double F8i 2019 Adviesprijs €3249 Sparta Pick-Up DeLuxe F7e Smart 2019 Heren Adviesprijs €1699 Cube Touring Hybrid Exc 500 2019 Lage Instap 34 prijzen V.A. €2699 Adviesprijs €2699 Victesse Melville N7 HM 400 2019 Lage Instap 1 prijs V.A. €1999 Adviesprijs €2499 Sparta Regular F7e Smart Dames Adviesprijs €1649 Sparta F8e LTD 2019 Dames Adviesprijs €1949 Berichtnavigatie 1 2 3 … 90 » Over Elektrischefietsen.com Over ons Contact Disclaimer Merken Gazelle Brinckers Stromer Cortina Uitgelicht Nieuwsbrief Laatste nieuws E-bike tests Modellen © 2019 elektrischeFietsen.com. Privacy policy Feedback Selecteer een element op de pagina.,/p/,5,2,0,0.00
Toggle navigation Vergelijken E-bike tests Nieuws E-bike vergelijker Filter Filter Merken A-bike Altec Ampler Bikes Amslod Bakfiets.nl Batavus BESV Bikkel Bikes BIZOBIKE Brinckers Brinke BSP elektrische fietsen B'TWIN Cannondale Cortina Cross Cube Dahon Dutch-ID E-bikez Ebike Das Original Eco Traveller Flyer Forza Gazelle Gepida Giant Gocycle Hercules Ideal Kalkhoff KEOLA Kettler Klever KOGA Merida Multicycle Oxford Pegasus Popal Pro E-bike PUCH QWIC RAP Riese & Müller Rivel Rose Scott Shinga Sparta specialized Spiked Cycles Stromer TREK Trenergy Velo de Ville Victesse Vogue Bike WATT Toon meer Frametype Type (elektrische) fiets Motorpositie Motortechniek Accupositie Modeljaar Aantal versnellingen Type versnellingen Advies verkoopprijs Toon producten Sorteer Actieve filters Merk: amslod Merk: gazelle Merk: ideal Motorpositie: in-het-voorwiel Motortechniek: bafang Motortechniek: bosch Accupositie: onder-de-bagagedrager Aantal versnellingen: 10 Type versnellingen: naaf Type versnellingen: naaf-nuvinci Prijsrange: 2000-2500 Over Elektrischefietsen.com Over ons Contact Disclaimer Merken Gazelle Brinckers Stromer Cortina Uitgelicht Nieuwsbrief Laatste nieuws E-bike tests Modellen © 2019 elektrischeFietsen.com. Privacy policy Feedback Selecteer een element op de pagina.,/p/?merk[]=amslod&merk[]=gazelle&merk[]=ideal&motorpositie[]=in-het-voorwiel&motortechniek[]=bafang&motortechniek[]=bosch&accupositie[]=onder-de-bagagedrager&aantal_versnellingen[]=10&type_versnellingen[]=naaf&type_versnellingen[]=naaf-nuvinci&prijs[]=2000-2500,5,2,0,0.00
Toggle navigation Vergelijken Keuzehulp Nieuws E-bike prijsvergelijker Filter Filter Merken A-bike Altec Ampler Bikes Amslod Bakfiets.nl Batavus BESV Bikkel Bikes BIZOBIKE Brinckers Brinke BSP elektrische fietsen B'TWIN Cannondale Cortina Cross Cube elektrische fietsen Dahon Dutch-ID E-bikez Ebike Das Original Eco Traveller Flyer Forza Gazelle Gepida Giant Gocycle Hercules Ideal Kalkhoff KEOLA Kettler Klever KOGA elektrische fietsen Merida Multicycle Oxford Pegasus Popal Pro E-bike PUCH QWIC RAP Riese & Müller Rivel Rose Scott Shinga Sparta specialized Spiked Cycles Stromer TREK Trenergy Velo de Ville Victesse Vogue Bike WATT Toon meer Frametype Type (elektrische) fiets Motorpositie Motortechniek Accupositie Modeljaar Aantal versnellingen Type versnellingen Advies verkoopprijs Toon producten Sorteer Scott Sub Tour eRide 20 400Wh 2019 Dames 6 prijzen V.A. €2499 Adviesprijs €2499 Scott Sub Tour eRide 10 500Wh 2019 Lage Instap 12 prijzen V.A. €2699 Adviesprijs €2699 Scott Sub Tour eRide 10 500Wh 2019 Heren 8 prijzen V.A. €2699 Adviesprijs €2699 Scott Sub Tour eRide 10 500Wh 2019 Dames 6 prijzen V.A. €2699 Adviesprijs €2699 Scott Sub Sport eRide 500Wh 2019 Heren 8 prijzen V.A. €2999 Adviesprijs €2999 Scott Sub Sport eRide 500Wh 2019 Dames 6 prijzen V.A. €2999 Adviesprijs €2999 Scott Sub Cross eRide 30 2019 Heren 4 prijzen V.A. €1999 Adviesprijs €1999 Scott Sub Cross eRide 30 2019 Dames 3 prijzen V.A. €1999 Adviesprijs €1999 Scott Sub Cross eRide 20 500Wh 2019 Heren 4 prijzen V.A. €2599 Adviesprijs €2599 Scott Sub Cross eRide 20 500Wh 2019 Dames 3 prijzen V.A. €2599 Adviesprijs €2599 Scott Sub Cross eRide 10 500Wh 2019 Heren 4 prijzen V.A. €2899 Adviesprijs €2899 Scott Sub Cross eRide 10 500Wh 2019 Dames 3 prijzen V.A. €2899 Adviesprijs €2899 Scott Sub Active eRide Rack 2019 Lage Instap 6 prijzen V.A. €2299 Adviesprijs €2299 Scott Sub Active eRide 2019 Lage Instap 6 prijzen V.A. €2299 Adviesprijs €2299 Scott Sub Active eRide 2019 Heren 8 prijzen V.A. €2299 Adviesprijs €2299 Scott Sub Active eRide 2019 Dames 6 prijzen V.A. €2299 Adviesprijs €2299 Scott Strike eRide 910 500Wh 29 2019 8 prijzen V.A. €5999 Adviesprijs €5999 Berichtnavigatie123…87» Over Elektrischefietsen.com Over ons Contact Disclaimer Merken Gazelle Brinckers Stromer Cortina Uitgelicht Nieuwsbrief Laatste nieuws E-bike tests Modellen © 2019 elektrischeFietsen.com. Privacy policy Feedback Selecteer een element op de pagina.,/p/,5,2,0,0.00
Toon meer,/p/??tf=1&score=20008210,5,2,0,0.00
Toon meer,/p/?frametype[]=elektrische-damesfietsen&frametype[]=elektrische-herenfietsen&type[]=speed-pedelec&motorpositie[]=ebike-middenmotor,5,2,0,0.00
Toon meer,/p/?frametype[]=elektrische-damesfietsen&frametype[]=universeel&motorpositie[]=in-het-midden&motortechniek[]=bosch&prijs[]=2000-2500&prijs[]=2500-3000,5,0,0,0.00
Toon meer,/p/?frametype[]=elektrische-damesfietsen&motorpositie[]=ebike-middenmotor,5,4,0,0.00
Toon meer,/p/?frametype[]=elektrische-damesfietsen&type[]=elektrische-fiets-dames&motorpositie[]=ebike-middenmotor,5,4,0,0.00
Toon meer,/p/?frametype[]=elektrische-damesfietsen&type[]=elektrische-fiets-dames&motorpositie[]=ebike-middenmotor&motortechniek[]=bosch-active-line-3&motortechniek[]=bosch-active-line-plus&motortechniek[]=bosch-active-line-plus-3,5,0,0,0.00
Toon meer,/p/?frametype[]=elektrische-damesfietsen&type[]=elektrische-hybridefietsen&motorpositie[]=ebike-middenmotor&aantal_versnellingen[]=8,5,0,0,0.00
Toon meer,/p/?frametype[]=elektrische-damesfietsen&type[]=elektrische-hybridefietsen&motorpositie[]=in-het-achterwiel&motorpositie[]=in-het-midden,5,2,0,0.00
Toon meer,/p/?frametype[]=elektrische-damesfietsen&type[]=elektrische-hybridefietsen&motorpositie[]=in-het-achterwiel&prijs[]=2000-2500&prijs[]=2500-3000&?tf=1&score=32231111,5,5,0,0.00
Toon meer,/p/?frametype[]=elektrische-damesfietsen&type[]=elektrische-hybridefietsen&motorpositie[]=in-het-achterwiel&prijs[]=2000-2500&prijs[]=2500-3000&?tf=1&score=32234211,5,5,0,0.00
Toon meer,/p/?frametype[]=elektrische-damesfietsen&type[]=elektrische-stadsfiets&motorpositie[]=ebike-middenmotor&aantal_versnellingen[]=traploos,5,2,0,0.00
